0,09927
0,10164
0,09981
0,10078
0,09913
0,10483
0,09959
0,10118
0,09919
0,10060
0,09929
0,10167
0,10003
0,10261
0,09964
0,10138
0,09958
0,10237
0,09894
0,10138
0,09960
0,10390
0,09949
0,10042
0,09956
0,10223
0,10038
0,10274
0,09903
0,10010
0,09839
0,09964
0,10078
0,09870
0,10033
0,09934
0,10081
0,09957
0,10110
0,09918
0,10027
0,09918
0,10101
0,09886
0,10092
0,09889
0,10171
0,09911
0,10091
0,09928
0,10119
0,10037
0,10245
0,10002
0,10370
0,09987
0,10117
0,09904
0,10174
0,10198
0,10109
0,10004
0,10287
0,10003
0,10089
0,09948
0,10340
0,09910
0,10075
0,09860
0,10193
0,10186
0,10062
0,09835
0,09989
0,09928
0,10094
0,10122
0,10543
0,10245
0,09890
0,10176
0,09911
0,10142
0,09921
0,10192
0,10003
0,10150
0,09978
0,10209
0,10065
0,10155
0,09907
0,10045
0,09982
0,10339
0,09917
0,10021
0,09921
0,10096
0,10064
0,10003
0,09910
0,10172
0,10326
0,10229
0,09939
0,10200
0,09920
0,10100
0,10077
0,10105
0,09882
0,10026
0,10022
0,10176
0,09992
0,10101
0,09917
0,10114
0,10082
0,10056
0,09910
0,10045
0,13666
0,10380
0,09977
0,10103
0,09988
0,10116
0,09908
0,10084
0,09884
0,10315
0,09981
0,10261
0,09952
0,10206
0,09926
0,10091
0,09912
0,10109
