9,90506
9,93587
9,90589
9,90823
9,91680
9,88948
9,88409
9,91951
9,92055
9,89696
9,88546
9,90494
9,90092
9,90810
9,91011
9,90247
9,90662
9,90345
9,90049
9,91499
9,87137
9,90894
9,89729
9,90426
9,97862
9,90593
9,88959
9,91037
9,89280
9,90558
10,98527
9,95182
9,95027
9,91733
9,93850
9,95730
9,96224
9,92174
9,94736
9,94299
9,94007
9,93161
9,97125
9,91494
9,92722
9,94137
9,96650
9,95259
9,96219
9,92850
9,96149
9,91987
9,91616
9,96374
9,95929
9,90118
9,94271
9,94218
9,95501
9,90756
9,97377
10,05889
10,06034
9,92140
9,90731
9,91283
9,91119
9,91322
9,92434
9,89420
9,91111
9,91503
9,91375
9,90888
9,89839
9,90120
9,92942
9,90241
9,90024
9,90433
9,90623
9,89826
9,89669
9,91128
10,00062
9,91035
9,91225
9,92233
9,91111
9,90280
9,87719
9,90817
9,90740
9,92150
9,89848
9,89101
9,88498
9,89922
9,89634
9,88257
9,86896
9,91197
9,88361
9,89545
9,90319
9,91053
9,89197
9,88522
9,90002
9,89450
9,90034
9,89673
9,91047
9,92125
9,90345
10,01069
9,96526
10,84873
9,94335
9,96406
9,91205
9,95026
9,94526
9,93101
9,95631
9,96262
9,95054
9,94287
9,95130
9,96616
9,95277
9,96343
9,92368
9,99118
9,94494
9,93966
9,93703
9,94007
9,95770
9,93950
9,95862
9,97477
9,94098
9,92506
9,93164
10,01281
9,93546
10,02973
10,06219
9,90176
9,90428
9,86426
9,89421
9,88033
9,90029
9,87104
9,90063
9,89374
9,87063
9,89227
9,90346
9,88069
9,90039
9,89334
9,89782
9,89294
9,90538
9,92565
9,88807
9,87727
9,89415
9,89214
9,89716
9,88646
9,92370
9,96760
9,91080
9,90913
9,89732
9,90553
9,88663
9,90407
9,91326
9,94415
9,88786
9,89983
9,89662
9,91002
9,89959
9,89411
9,89898
9,88784
9,89654
9,88171
9,87490
9,90708
9,88850
9,89569
9,92124
10,78335
10,00410
9,89512
9,94410
9,94405
9,95225
9,94558
9,94476
9,88888
9,94602
9,96676
9,99440
9,95788
9,94022
9,91082
9,93603
9,93919
9,98023
9,93815
9,95598
9,91787
9,92721
9,91592
9,95854
9,94668
9,94540
9,94076
9,93783
9,95651
9,94870
9,94533
9,94019
9,90462
9,94339
9,92796
9,91902
10,00957
9,94775
9,92505
9,91321
9,93770
9,93043
9,94953
9,94481
9,94893
9,93527
9,95221
9,98835
10,05407
9,90237
9,90162
9,89862
9,88285
9,88159
9,90454
9,91314
9,90012
9,89424
9,88924
9,95660
9,89004
9,91651
9,91309
9,89170
9,91420
9,89639
9,91342
9,95231
9,91379
9,95536
9,87771
9,89314
9,89077
9,89553
9,87913
9,86629
9,89633
9,88481
9,86775
9,89240
9,88794
9,90584
9,88696
9,90837
9,90826
9,88637
9,90314
9,88639
9,90153
9,87700
9,90115
9,90311
9,89335
9,89208
9,90516
9,89668
9,90024
9,96019
9,87565
9,89732
9,90490
9,92337
9,87402
9,90770
9,92734
9,90505
9,90567
9,91510
9,89293
9,90552
9,89219
9,89220
9,87399
9,89948
9,89385
9,89527
9,88340
9,90054
9,89402
9,88929
9,90583
9,88077
9,89499
9,88253
9,89610
9,89741
9,90190
9,96010
9,91811
9,89916
9,87498
9,88727
9,90142
9,90170
9,91950
9,89029
9,89484
9,91867
9,88872
9,89003
9,89570
9,91298
9,88259
9,90200
9,89580
9,88703
9,88990
9,89765
9,87065
9,90054
9,89618
9,90136
9,89679
9,87419
9,90468
9,90172
9,92546
9,91727
9,94747
9,89989
9,88877
9,96242
10,76996
9,96595
9,95128
9,95588
9,98983
10,04741
9,94450
9,97204
9,99495
9,95824
10,00026
9,99419
9,97742
9,95743
9,97268
9,99791
9,98590
9,97504
9,97064
9,95246
9,99882
10,08536
9,99689
9,97325
9,98346
9,98452
10,08887
9,96911
9,96681
9,97172
10,00611
10,00566
10,03912
9,99439
9,98267
9,95270
9,94781
10,01965
9,97813
9,95733
9,98750
9,97949
9,99289
9,99294
10,00550
9,94854
9,99619
9,95015
10,01357
9,98021
10,01918
9,89587
9,99047
9,94857
10,07110
10,07207
10,00513
9,97106
9,98710
9,96899
10,04360
10,01437
10,10078
10,29328
9,90042
9,91813
9,91403
9,91614
9,91491
9,90566
9,88367
9,92146
9,92856
9,93362
9,92150
9,91881
9,92841
9,91745
9,93614
9,93147
9,91849
9,93732
9,92095
9,92897
9,94175
9,92114
10,04234
9,93733
9,91508
9,92866
9,92147
9,89823
9,89951
9,91407
9,92046
9,91133
9,90154
9,93109
9,91656
9,93345
9,93755
9,92742
9,92825
9,92834
9,92218
9,94449
9,92670
9,93871
9,92678
9,92841
9,90142
9,89219
9,91653
9,89485
9,91056
9,93198
10,03432
9,93767
9,89678
9,92013
9,92668
9,93178
9,94352
13,07613
9,97776
9,93096
9,95586
9,93497
9,98886
9,95471
9,96815
9,94024
10,03118
9,95551
9,94318
9,93635
9,91120
9,94233
9,95473
9,95848
9,92822
9,95872
9,96728
9,94800
9,94698
9,95238
10,05273
9,94736
9,95833
9,94187
9,92238
9,96781
9,98073
9,98124
10,26103
9,95915
9,92455
9,91231
9,90346
9,92751
9,91458
9,92876
9,91887
9,91645
9,88835
9,91534
9,92979
9,96840
9,91188
9,92332
9,95167
9,92056
9,92325
9,99494
9,90766
9,95247
9,98642
9,91944
9,96454
9,91379
9,91793
9,92076
9,93187
10,00373
9,91415
9,95603
9,92983
9,93682
9,92848
9,91878
9,93385
9,91999
9,92784
9,91549
9,91452
9,91121
9,92307
9,93631
9,90886
9,92248
9,91005
9,93016
9,92814
9,93463
9,90761
9,91953
10,01580
9,92096
9,93549
9,94063
9,92686
9,91873
9,95084
9,90003
11,28885
11,37255
10,19630
9,93618
9,96188
9,95108
9,99215
9,96330
9,97750
9,92407
9,95468
9,92022
9,95570
9,96677
9,93812
9,94976
9,89326
9,94035
9,94421
9,96388
9,98743
9,94753
10,04416
9,95602
9,96422
9,98236
10,00531
9,98913
9,97517
9,92003
9,96190
9,97471
10,10073
10,18526
9,89602
9,93996
9,95096
9,94641
9,89554
9,91208
9,92845
9,93878
9,93040
9,94114
9,93043
9,92501
9,92674
9,93793
9,92568
9,89203
9,98637
9,94020
9,96722
9,92900
9,92438
9,92715
9,92859
9,93534
9,94302
9,92361
9,98983
9,91840
9,93480
9,91525
9,93660
9,93107
9,93311
9,92353
9,91770
9,93498
9,93282
9,93497
9,93508
9,95086
9,94518
9,94799
9,94069
9,92012
9,94082
9,94303
9,92293
9,92933
10,02986
